2019.02.21T22:36:30.790,  45.81, 1286
2019.02.21T22:36:31.815,  44.59, 1331
2019.02.21T22:36:32.941,  44.94, 1330
2019.02.21T22:36:34.063,  45.53, 1353
2019.02.21T22:36:34.887,  44.59, 1310
2019.02.21T22:36:35.911,  46.25, 1361
2019.02.21T22:36:36.936,  46.37, 1299
2019.02.21T22:36:38.068,  47.09, 1291
2019.02.21T22:36:39.193,  45.88, 1345
2019.02.21T22:36:40.930,  45.59, 1348
2019.02.21T22:36:42.055,  47.31, 1304
2019.02.21T22:36:43.085,  46.81, 1343
2019.02.21T22:36:44.110,  47.13, 1354
2019.02.21T22:36:45.139,  47.16, 1327
2019.02.21T22:36:45.982,  47.25, 1346
2019.02.21T22:36:47.074,  46.88, 1366
2019.02.21T22:36:48.205,  47.66, 1299
2019.02.21T22:36:49.023,  47.62, 1343
2019.02.21T22:36:50.043,  46.81, 1361
2019.02.21T22:36:51.058,  47.22, 1300
2019.02.21T22:36:52.097,  47.25, 1334
2019.02.21T22:36:53.115,  47.16, 1361
2019.02.21T22:36:53.986,  47.22, 1304
2019.02.21T22:36:55.066,  47.28, 1364
2019.02.21T22:36:56.084,  47.47, 1356
2019.02.21T22:36:57.112,  48.28, 1301
2019.02.21T22:36:58.131,  47.91, 1336
2019.02.21T22:36:59.055,  47.72, 1366
2019.02.21T22:37:00.078,  48.50, 1398
2019.02.21T22:37:01.101,  47.84, 1315
2019.02.21T22:37:02.180,  48.00, 1315
2019.02.21T22:37:03.354,  47.88, 1371
2019.02.21T22:37:05.095,  48.25, 1359
2019.02.21T22:37:06.227,  47.28, 1410
2019.02.21T22:37:07.248,  48.38, 1326
2019.02.21T22:37:08.372,  48.53, 1336
2019.02.21T22:37:09.196,  48.22, 1376
2019.02.21T22:37:10.138,  48.84, 1330
2019.02.21T22:37:11.342,  48.47, 1329
2019.02.21T22:37:12.321,  47.88, 1368
2019.02.21T22:37:13.289,  48.84, 1318
2019.02.21T22:37:14.215,  49.22, 1368
2019.02.21T22:37:15.238,  47.44, 1311
